timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
0.0,-0.3425,-0.1145,0.2749,1.2366,0.0000,0.0000,0.0000,0.2690,-0.0032,-0.2395,1.2205,0.0000,0.0000,0.0000
0.1,-0.2750,-0.0801,0.2840,1.2616,0.0000,0.0000,0.0000,0.2629,-0.1695,-0.2800,1.2060,0.0000,0.0000,0.0000
0.2,-0.2127,-0.0561,0.2718,1.2620,0.0000,0.0000,0.0000,0.2614,-0.3399,-0.3222,1.2106,0.0000,0.0000,0.0000
0.3,-0.1943,-0.0393,0.2737,1.2494,0.0000,0.0000,0.0000,0.2619,-0.4545,-0.3500,1.2116,0.0000,0.0000,0.0000
0.4,-0.3348,-0.2959,0.3328,1.1418,0.0000,0.0000,0.0000,0.3140,-0.2039,-0.3238,1.2429,0.0000,0.0000,0.0000
0.5,-0.4516,-0.5188,0.3675,1.0722,0.0000,0.0000,0.0000,0.3568,0.0684,-0.2935,1.2605,0.0000,0.0000,0.0000
0.6,-0.5785,-0.7510,0.3983,1.0490,0.0000,0.0000,0.0000,0.4031,0.3515,-0.2606,1.3012,0.0000,0.0000,0.0000
0.7,-0.6269,-0.8275,0.4103,1.0470,0.0000,0.0000,0.0000,0.4254,0.4800,-0.2464,1.3146,0.0000,0.0000,0.0000
0.8,-0.6481,-0.8570,0.4143,1.0527,0.0000,0.0000,0.0000,0.4352,0.5343,-0.2398,1.3257,0.0000,0.0000,0.0000
0.9,-0.6595,-0.8738,0.4154,1.0567,0.0000,0.0000,0.0000,0.4393,0.5586,-0.2361,1.3302,0.0000,0.0000,0.0000
1.0,-0.6681,-0.8899,0.4150,1.0624,0.0000,0.0000,0.0000,0.4405,0.5608,-0.2354,1.3347,0.0000,0.0000,0.0000
1.1,-0.6736,-0.9037,0.4173,1.0608,0.0000,0.0000,0.0000,0.4431,0.5765,-0.2352,1.3266,0.0000,0.0000,0.0000
1.2,-0.6725,-0.9002,0.4193,1.0606,0.0000,0.0000,0.0000,0.4479,0.6099,-0.2346,1.3146,0.0000,0.0000,0.0000
1.3,-0.6696,-0.8919,0.4198,1.0639,0.0000,0.0000,0.0000,0.4511,0.6302,-0.2346,1.3095,0.0000,0.0000,0.0000
1.4,-0.6424,-0.8204,0.4186,1.0933,0.0000,0.0000,0.0000,0.4503,0.6381,-0.2305,1.3009,0.0000,0.0000,0.0000
1.5,-0.6069,-0.7397,0.4264,1.1542,0.0000,0.0000,0.0000,0.4625,0.8193,-0.1284,1.2000,0.0000,0.0000,0.0000
1.6,-0.5670,-0.6499,0.4286,1.1636,0.0000,0.0000,0.0000,0.4730,0.9567,0.0936,1.0703,0.0000,0.0000,0.0000
1.7,-0.5431,-0.5938,0.4248,1.1565,0.0000,0.0000,0.0000,0.4739,0.9968,0.1932,1.0176,0.0000,0.0000,0.0000
1.8,-0.5145,-0.5103,0.4095,1.1560,0.0000,0.0000,0.0000,0.4661,1.0375,0.3316,0.9845,0.0000,0.0000,0.0000
1.9,-0.5007,-0.4541,0.3924,1.1620,0.0000,0.0000,0.0000,0.4692,1.0620,0.3714,0.9947,0.0000,0.0000,0.0000
2.0,-0.5135,-0.4444,0.3693,1.2045,0.0000,0.0000,0.0000,0.4890,1.0920,0.2728,1.0441,0.0000,0.0000,0.0000
2.1,-0.5098,-0.4203,0.3598,1.2395,0.0000,0.0000,0.0000,0.4976,1.0961,0.0774,1.1508,0.0000,0.0000,0.0000
2.2,-0.5403,-0.5004,0.3657,1.2396,0.0000,0.0000,0.0000,0.4829,0.9446,-0.0733,1.2184,0.0000,0.0000,0.0000
2.3,-0.5699,-0.5887,0.3772,1.2294,0.0000,0.0000,0.0000,0.4718,0.8131,-0.1574,1.2671,0.0000,0.0000,0.0000
2.4,-0.6216,-0.7491,0.4443,1.2488,0.0000,0.0000,0.0000,0.4716,0.7964,-0.1962,1.2757,0.0000,0.0000,0.0000
