timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
0.0,0.2044,-2.6928,0.3442,1.3634,0.0000,0.0000,0.0000,0.2052,2.2769,-0.1885,0.7984,0.0000,0.0000,0.0000
0.1,0.2036,-2.3173,0.3714,1.3967,0.0000,0.0000,0.0000,0.2098,2.4959,-0.1995,0.8411,0.0000,0.0000,0.0000
0.2,0.2010,-1.8626,0.4012,1.4232,0.0000,0.0000,0.0000,0.2136,2.6202,-0.2065,0.8788,0.0000,0.0000,0.0000
0.3,0.1983,-1.5234,0.4170,1.4254,0.0000,0.0000,0.0000,0.2168,2.7257,-0.2106,0.9068,0.0000,0.0000,0.0000
0.4,0.2080,-0.5730,0.2762,1.3636,0.0000,0.0000,0.0000,0.2133,2.1379,-0.1725,1.0471,0.0000,0.0000,0.0000
0.5,0.2074,-0.2892,0.2520,1.3399,0.0000,0.0000,0.0000,0.2115,1.4116,-0.1565,1.0983,0.0000,0.0000,0.0000
0.6,0.2047,-1.0510,0.2352,1.3180,0.0000,0.0000,0.0000,0.2087,0.9357,-0.1348,1.1479,0.0000,0.0000,0.0000
0.7,0.2080,-0.3247,0.2034,1.3129,0.0000,0.0000,0.0000,0.2070,0.6698,-0.1286,1.1619,0.0000,0.0000,0.0000
0.8,0.2087,0.0311,0.1931,1.3146,0.0000,0.0000,0.0000,0.2066,0.4959,-0.1243,1.1708,0.0000,0.0000,0.0000
0.9,0.2092,0.1337,0.1892,1.3169,0.0000,0.0000,0.0000,0.2066,0.4480,-0.1207,1.1709,0.0000,0.0000,0.0000
1.0,0.2091,0.2055,0.1884,1.3186,0.0000,0.0000,0.0000,0.2065,0.4300,-0.1207,1.1776,0.0000,0.0000,0.0000
