timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
0.0,0.0563,-2.2384,-0.0111,1.3901,0.0000,0.0000,0.0000,0.2046,-0.2293,-0.1426,1.3160,0.0000,0.0000,0.0000
0.1,0.0817,-3.0078,-0.0449,1.3688,0.0000,0.0000,0.0000,0.1874,-0.1182,-0.1707,1.3030,0.0000,0.0000,0.0000
0.2,0.1322,-3.5465,-0.0492,1.3716,0.0000,0.0000,0.0000,0.1756,-0.0462,-0.1886,1.3075,0.0000,0.0000,0.0000
0.3,0.1720,-2.3527,-0.0466,1.3538,0.0000,0.0000,0.0000,0.1688,-0.0081,-0.1975,1.3143,0.0000,0.0000,0.0000
0.4,0.1594,-1.7086,0.0284,1.3559,0.0000,0.0000,0.0000,0.2149,-0.1240,-0.1854,1.3264,0.0000,0.0000,0.0000
0.5,0.0985,-1.4353,0.0954,1.3643,0.0000,0.0000,0.0000,0.2262,-0.2167,-0.1619,1.3372,0.0000,0.0000,0.0000
0.6,0.0299,-1.0974,0.1773,1.3795,0.0000,0.0000,0.0000,0.2481,-0.4513,-0.1010,1.3646,0.0000,0.0000,0.0000
0.7,0.0099,-1.0014,0.1995,1.3814,0.0000,0.0000,0.0000,0.2497,-0.5192,-0.0789,1.3827,0.0000,0.0000,0.0000
0.8,0.0055,-0.9045,0.2135,1.3940,0.0000,0.0000,0.0000,0.2583,-0.5852,-0.0638,1.3926,0.0000,0.0000,0.0000
0.9,0.0011,-0.8413,0.2221,1.4052,0.0000,0.0000,0.0000,0.2650,-0.6304,-0.0543,1.3971,0.0000,0.0000,0.0000
1.0,-0.0102,-0.8255,0.2250,1.4172,0.0000,0.0000,0.0000,0.2619,-0.6386,-0.0490,1.4103,0.0000,0.0000,0.0000
1.1,-0.0048,-0.7438,0.2259,1.4410,0.0000,0.0000,0.0000,0.2517,-0.6290,-0.0440,1.4415,0.0000,0.0000,0.0000
