timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
0.000,-1.120776,2.618000,-1.039135,2.094400,0.070621,-0.571240,0.000000,-1.014665,-2.618000,-0.617802,2.094400,0.174141,-0.627571,0.000000
0.050,-1.102064,2.618000,-0.979874,2.094400,0.044994,-0.569913,0.000000,-1.020556,-2.618000,-0.548334,2.094400,0.168126,-0.608918,0.000000
0.100,-1.125365,2.618000,-0.848974,2.094400,0.083099,-0.551802,0.000000,-1.003774,-2.618000,-0.467288,2.094400,0.143460,-0.618801,0.000000
0.150,-1.102046,1.535751,-0.742255,2.094400,-0.300770,-0.157095,0.000000,-0.714237,2.505941,0.355302,2.094400,-0.212782,-0.659653,0.000000
0.200,-0.784224,2.256635,0.134710,2.094400,-0.429694,-0.542019,0.000000,-0.163013,2.618000,1.380086,2.094400,-0.133558,-1.154793,0.000000
0.250,-0.243634,2.618000,0.967375,2.094400,-0.355944,-1.130558,0.000000,0.101492,2.618000,1.386639,2.094400,-0.184986,-1.395943,0.000000
0.300,-0.094181,2.618000,1.026735,2.094400,-0.379736,-1.252822,0.000000,0.108814,2.618000,1.256294,2.094400,-0.309731,-1.399759,0.000000
0.350,0.009990,2.409588,0.844728,2.094400,-0.566233,-1.292774,0.000000,0.049246,2.618000,1.188665,2.094400,-0.353720,-1.397073,0.000000
0.400,-0.045141,0.723284,-0.866748,2.094400,-0.788218,1.135135,0.000000,-0.047197,2.618000,1.091800,2.094400,-0.384413,-1.300787,0.000000
0.450,-0.002961,2.448387,0.875157,2.094400,-0.541435,-1.367350,0.000000,0.082733,2.618000,1.260929,2.094400,-0.293460,-1.430544,0.000000
0.500,0.018774,2.618000,1.112518,2.094400,-0.365870,-1.424444,0.000000,0.190330,2.618000,1.146521,2.094400,-0.422658,-1.538818,0.000000
0.550,-0.043109,2.618000,1.025742,2.094400,-0.371537,-1.382810,0.000000,0.159317,2.602709,1.083001,2.094400,-0.475687,-1.529205,0.000000
0.600,-0.146193,2.483094,0.720613,2.094400,-0.436305,-1.251766,0.000000,0.003440,2.420365,0.852032,2.094400,-0.567385,-1.342902,0.000000
0.650,-0.123417,2.486603,0.786232,2.094400,-0.476840,-1.269517,0.000000,-0.043048,2.491927,0.901754,2.094400,-0.550330,-1.306652,0.000000
0.700,0.070080,2.448392,0.937448,2.094400,-0.510556,-1.413935,0.000000,-0.117117,2.453675,0.788348,2.094400,-0.522975,-1.242671,0.000000
0.750,0.006385,2.436911,0.871426,2.094400,-0.525304,-1.347496,0.000000,-0.113396,2.432356,0.791848,2.094400,-0.548876,-1.202504,0.000000
0.800,-0.289928,2.334899,0.508083,2.094400,-0.513075,-0.997927,0.000000,-0.002439,2.479638,0.907142,2.094400,-0.493934,-1.320505,0.000000
0.850,-0.923626,2.608495,-0.621504,2.094400,-0.186193,-0.647813,0.000000,-0.286550,2.524054,0.700440,2.094400,-0.335738,-1.035788,0.000000
