timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
0.000,0.200000,-0.200000,0.200000,0.200000,0.004735,-0.200000,0.000000,0.200000,0.200000,0.200000,0.200000,-0.200000,-0.200000,0.000000
0.100,0.400000,-0.400000,0.400000,0.400000,0.117369,-0.400000,0.000000,0.400000,0.400000,0.400000,0.400000,-0.311453,-0.400000,0.000000
0.200,0.600000,-0.600000,0.600000,0.600000,0.212642,-0.600000,0.000000,0.377922,0.600000,0.600000,0.600000,-0.326922,-0.600000,0.000000
0.300,0.589053,-0.597123,0.800000,0.800000,0.210356,-0.800000,0.000000,0.403185,0.800000,0.800000,0.800000,-0.367191,-0.800000,0.000000
0.400,0.533351,-0.605733,1.000000,1.000000,0.184735,-1.000000,0.000000,0.435802,0.937872,1.000000,1.000000,-0.357801,-1.000000,0.000000
0.500,0.525361,-0.609333,1.200000,1.200000,0.225120,-1.200000,0.000000,0.406199,0.901440,1.200000,1.200000,-0.376151,-1.200000,0.000000
0.600,0.556911,-0.623933,1.312593,1.400000,0.260999,-1.400000,0.000000,0.384748,0.882879,1.400000,1.400000,-0.391026,-1.400000,0.000000
0.700,0.600012,-0.609076,1.355275,1.600000,0.306973,-1.524244,0.000000,0.321129,0.897668,1.560708,1.600000,-0.380406,-1.584674,0.000000
0.800,0.668359,-0.557113,1.429740,1.792403,0.317061,-1.551300,0.000000,0.317187,0.869827,1.568956,1.631538,-0.316388,-1.593600,0.000000
0.900,0.661370,-0.610212,1.387887,1.866308,0.339115,-1.570239,0.000000,0.296516,0.863533,1.574729,1.676224,-0.353966,-1.599849,0.000000
1.000,0.693375,-0.603212,1.412491,1.934735,0.358267,-1.583496,0.000000,0.282170,0.902814,1.578770,1.733517,-0.377455,-1.604224,0.000000
1.100,0.714430,-0.583980,1.442281,1.982635,0.374731,-1.592776,0.000000,0.279742,0.930404,1.581599,1.778548,-0.390740,-1.607285,0.000000
1.200,0.649698,-0.570935,1.419265,1.866734,0.359677,-1.599272,0.000000,0.367264,0.890612,1.583579,1.820660,-0.391449,-1.609429,0.000000
1.300,0.572240,-0.603153,1.333446,1.691498,0.265750,-1.603820,0.000000,0.411756,0.893262,1.584966,1.795984,-0.362011,-1.610929,0.000000
1.400,0.565957,-0.566522,1.339141,1.751755,0.279073,-1.607003,0.000000,0.389677,0.912084,1.585936,1.812952,-0.380679,-1.611979,0.000000
1.500,0.582955,-0.573839,1.358996,1.797728,0.315110,-1.609231,0.000000,0.374980,0.888966,1.586615,1.768000,-0.385903,-1.612715,0.000000
1.600,0.616383,-0.566813,1.390936,1.823848,0.329380,-1.610791,0.000000,0.367154,0.844066,1.587091,1.710582,-0.378568,-1.613229,0.000000
1.700,0.662851,-0.581031,1.402475,1.900241,0.335122,-1.611882,0.000000,0.306123,0.845215,1.587423,1.721045,-0.374489,-1.613589,0.000000
1.800,0.637757,-0.603819,1.382732,1.881946,0.349209,-1.612647,0.000000,0.285979,0.843289,1.587656,1.688665,-0.344192,-1.613842,0.000000
1.900,0.638196,-0.617586,1.369552,1.889014,0.347356,-1.613182,0.000000,0.276888,0.850538,1.587819,1.698771,-0.357814,-1.614018,0.000000
2.000,0.666669,-0.606413,1.391968,1.900890,0.343336,-1.613556,0.000000,0.304029,0.835111,1.587934,1.705994,-0.371756,-1.614142,0.000000
2.100,0.669889,-0.602856,1.370885,1.958943,0.338721,-1.613818,0.000000,0.326788,0.853234,1.588014,1.770740,-0.379720,-1.614228,0.000000
2.200,0.569446,-0.649994,1.246880,1.800360,0.236706,-1.614002,0.000000,0.330036,0.804765,1.588069,1.751265,-0.351075,-1.614289,0.000000
2.300,0.521536,-0.585137,1.252690,1.727943,0.201439,-1.614130,0.000000,0.347499,0.770710,1.588109,1.740016,-0.339326,-1.614331,0.000000
2.400,0.566513,-0.603792,1.277367,1.793427,0.237130,-1.614220,0.000000,0.334292,0.779897,1.588136,1.714834,-0.358142,-1.614361,0.000000
2.500,0.579405,-0.615618,1.304489,1.800624,0.275675,-1.614283,0.000000,0.338672,0.773642,1.588155,1.676225,-0.367203,-1.614382,0.000000
2.600,0.588776,-0.601874,1.331118,1.807881,0.299160,-1.614327,0.000000,0.289211,0.826923,1.588169,1.668879,-0.355989,-1.614396,0.000000
2.700,0.615430,-0.603120,1.362250,1.820781,0.318242,-1.614358,0.000000,0.284762,0.802934,1.588178,1.605293,-0.304671,-1.614406,0.000000
2.800,0.596438,-0.619472,1.343723,1.801750,0.322644,-1.614380,0.000000,0.247439,0.863729,1.588185,1.648747,-0.343811,-1.614413,0.000000
2.900,0.598994,-0.592780,1.370743,1.831080,0.348280,-1.614395,0.000000,0.205371,0.920922,1.588189,1.678109,-0.364575,-1.614418,0.000000
3.000,0.621413,-0.559403,1.402889,1.839775,0.347557,-1.614405,0.000000,0.226733,0.901277,1.588192,1.684492,-0.384085,-1.614422,0.000000
3.100,0.535846,-0.531322,1.356359,1.748378,0.305866,-1.614413,0.000000,0.290740,0.835884,1.588195,1.700200,-0.370116,-1.614424,0.000000
3.200,0.490075,-0.596281,1.244413,1.681397,0.222844,-1.614418,0.000000,0.305276,0.799334,1.588196,1.708538,-0.358195,-1.614426,0.000000
3.300,0.690075,-0.796281,1.444413,1.481397,0.169873,-1.414418,0.000000,0.383597,0.835756,1.588197,1.737270,-0.370003,-1.614427,0.000000
