timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
0.000,0.200000,-0.200000,0.200000,0.200000,-0.079731,-0.200000,0.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.200000,0.000000
0.100,0.400000,-0.400000,0.400000,0.373222,-0.120646,-0.400000,0.000000,0.400000,0.400000,0.400000,0.400000,0.280360,-0.381600,0.000000
0.200,0.600000,-0.600000,0.600000,0.356130,-0.158568,-0.393959,0.000000,0.600000,0.600000,0.600000,0.546324,0.245851,-0.348682,0.000000
0.300,0.800000,-0.800000,0.800000,0.354176,-0.179636,-0.398907,0.000000,0.800000,0.800000,0.800000,0.531613,0.243586,-0.321364,0.000000
0.400,1.000000,-1.000000,1.000000,0.353674,-0.185120,-0.388170,0.000000,0.999366,1.000000,0.878239,0.526952,0.226222,-0.284254,0.000000
0.500,1.200000,-1.200000,1.200000,0.352521,-0.180841,-0.393230,0.000000,0.997993,1.200000,0.903965,0.532719,0.232385,-0.291688,0.000000
0.600,1.250008,-1.341031,1.400000,0.368870,-0.170400,-0.424367,0.000000,1.025227,1.400000,0.965993,0.527393,0.233149,-0.317726,0.000000
0.700,1.250608,-1.279861,1.600000,0.383726,-0.141016,-0.447942,0.000000,1.058828,1.600000,1.019704,0.519146,0.224155,-0.325206,0.000000
0.800,1.249075,-1.233271,1.800000,0.396612,-0.106404,-0.458436,0.000000,1.086957,1.800000,1.074263,0.513706,0.220624,-0.337548,0.000000
0.900,1.245710,-1.187331,2.000000,0.405492,-0.069287,-0.458416,0.000000,1.097050,1.847459,1.139914,0.514204,0.237270,-0.351935,0.000000
1.000,1.246194,-1.123048,2.138166,0.410224,-0.034918,-0.462904,0.000000,1.106380,1.844007,1.157285,0.523691,0.230813,-0.369133,0.000000
1.100,1.249180,-1.126554,2.116760,0.420113,-0.039841,-0.480033,0.000000,1.114223,1.851070,1.166585,0.529608,0.223487,-0.375948,0.000000
1.200,1.249672,-1.124767,2.077323,0.417320,-0.057084,-0.490537,0.000000,1.120341,1.832981,1.144485,0.527584,0.209663,-0.378082,0.000000
1.300,1.252802,-1.085805,2.103067,0.408406,-0.048005,-0.489549,0.000000,1.127673,1.793525,1.177734,0.525059,0.218264,-0.401407,0.000000
1.400,1.262131,-1.065832,2.095066,0.394703,-0.049267,-0.482352,0.000000,1.126618,1.801245,1.199658,0.519978,0.230723,-0.398763,0.000000
