timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
0.000,0.200000,-0.200000,0.200000,0.200000,-0.046041,-0.200000,0.000000,0.200000,0.200000,0.200000,0.200000,0.200000,-0.200000,0.000000
0.100,0.400000,-0.400000,0.400000,0.400000,-0.074788,-0.342621,0.000000,0.400000,0.400000,0.400000,0.379659,0.349924,-0.312666,0.000000
0.200,0.600000,-0.600000,0.600000,0.462005,-0.085978,-0.334081,0.000000,0.600000,0.600000,0.600000,0.393738,0.352758,-0.307835,0.000000
0.300,0.800000,-0.800000,0.800000,0.457193,-0.100564,-0.348850,0.000000,0.800000,0.800000,0.800000,0.409859,0.365951,-0.329709,0.000000
0.400,1.000000,-1.000000,1.000000,0.454918,-0.106112,-0.345360,0.000000,1.000000,1.000000,1.000000,0.410592,0.372189,-0.316552,0.000000
0.500,1.108070,-1.200000,1.200000,0.456530,-0.111210,-0.338316,0.000000,1.137719,1.200000,1.200000,0.423847,0.386928,-0.341646,0.000000
0.600,1.109896,-1.400000,1.400000,0.454176,-0.109433,-0.340372,0.000000,1.136609,1.400000,1.400000,0.427270,0.410712,-0.355387,0.000000
0.700,1.104750,-1.455765,1.600000,0.454510,-0.106310,-0.355910,0.000000,1.149526,1.600000,1.555291,0.444196,0.400819,-0.370921,0.000000
0.800,1.100179,-1.461396,1.800000,0.449022,-0.118739,-0.354483,0.000000,1.147361,1.800000,1.565164,0.444336,0.401712,-0.366665,0.000000
0.900,1.054199,-1.261396,2.000000,0.649022,0.081261,-0.554483,0.000000,0.953442,1.600000,1.572075,0.596497,0.325142,-0.566665,0.000000
1.000,0.981568,-1.061396,2.200000,0.849022,0.267969,-0.754483,0.000000,0.880275,1.400000,1.576912,0.796497,0.218973,-0.766665,0.000000
1.100,0.864955,-0.861396,2.248986,1.049022,0.450438,-0.954483,0.000000,0.802045,1.200000,1.580299,0.996497,0.257631,-0.966665,0.000000
1.200,0.913041,-0.661396,2.249740,1.249022,0.566601,-1.154483,0.000000,0.937903,1.000000,1.582669,0.947383,0.281173,-1.158347,0.000000
1.300,0.875892,-0.461396,2.250268,1.417072,0.564434,-1.354483,0.000000,0.942361,1.069509,1.584328,0.905561,0.481173,-1.150531,0.000000
1.400,0.756480,-0.261396,2.250638,1.344282,0.673455,-1.466198,0.000000,0.805787,0.885758,1.585490,0.983013,0.424444,-1.289701,0.000000
1.500,0.697371,-0.061396,2.250896,1.317360,0.733883,-1.510668,0.000000,0.722312,0.810733,1.586303,1.007134,0.395095,-1.387120,0.000000
1.600,0.833499,-0.047645,2.199399,1.117360,0.533883,-1.310668,0.000000,0.823123,1.010733,1.586872,0.856527,0.415802,-1.187120,0.000000
1.700,0.918785,-0.247645,2.215030,0.917360,0.333883,-1.110668,0.000000,0.923689,1.210733,1.573842,0.751353,0.397112,-0.987120,0.000000
1.800,0.996397,-0.447645,2.225971,0.749337,0.204306,-0.910668,0.000000,1.007224,1.372851,1.578149,0.683182,0.393949,-0.816847,0.000000
1.900,1.025281,-0.647645,2.233630,0.661856,0.114581,-0.710668,0.000000,1.063956,1.413434,1.581164,0.644704,0.390738,-0.758694,0.000000
2.000,1.018162,-0.754497,2.238991,0.861856,0.314581,-0.910668,0.000000,1.085584,1.213434,1.558512,0.722304,0.280832,-0.909021,0.000000
2.100,0.896780,-0.778528,2.038991,1.061856,0.356058,-1.110668,0.000000,0.931325,1.031226,1.567419,0.922304,0.173255,-1.109021,0.000000
2.200,0.753728,-0.798823,1.838991,1.261856,0.365565,-1.294036,0.000000,0.737977,0.979610,1.573653,1.122304,0.024975,-1.268780,0.000000
2.300,0.667014,-0.783603,1.638991,1.461856,0.376014,-1.390154,0.000000,0.537977,0.993906,1.578017,1.317364,-0.067398,-1.372475,0.000000
2.400,0.638107,-0.732893,1.455800,1.661130,0.366480,-1.457437,0.000000,0.372363,1.000318,1.581072,1.427200,-0.154606,-1.445061,0.000000
2.500,0.532162,-0.712069,1.342470,1.690121,0.370338,-1.504535,0.000000,0.287315,0.978929,1.583210,1.501208,-0.215119,-1.495872,0.000000
2.600,0.466247,-0.703243,1.259679,1.695309,0.352502,-1.537503,0.000000,0.240543,0.963533,1.584707,1.554186,-0.254924,-1.531439,0.000000
2.700,0.502689,-0.647459,1.292246,1.783475,0.355334,-1.560581,0.000000,0.173011,0.908329,1.585755,1.557829,-0.263244,-1.556337,0.000000
2.800,0.500005,-0.646804,1.274566,1.847299,0.375201,-1.576736,0.000000,0.135823,0.886918,1.586489,1.569524,-0.274404,-1.573765,0.000000
2.900,0.394356,-0.656662,1.190156,1.760693,0.373559,-1.588044,0.000000,0.172354,0.815392,1.587002,1.574698,-0.306174,-1.585964,0.000000
3.000,0.392038,-0.660083,1.178057,1.785660,0.381363,-1.595960,0.000000,0.174428,0.792147,1.587361,1.610926,-0.336463,-1.594504,0.000000
3.100,0.479775,-0.563004,1.298356,1.826053,0.376073,-1.601501,0.000000,0.175843,0.837428,1.587613,1.620175,-0.316411,-1.600482,0.000000
3.200,0.679775,-0.621878,1.498356,1.626053,0.348654,-1.433981,0.000000,0.363079,0.915639,1.586522,1.493072,-0.209190,-1.581864,0.000000
3.300,0.845094,-0.820000,1.698356,1.426053,0.205804,-1.233981,0.000000,0.558357,1.088936,1.587026,1.293072,-0.009190,-1.384741,0.000000
3.400,0.950962,-0.955590,1.871464,1.226053,0.113817,-1.033981,0.000000,0.738902,1.288936,1.587378,1.093072,0.150577,-1.184741,0.000000
3.500,1.006320,-1.044442,1.984756,1.026053,0.049472,-0.833981,0.000000,0.875654,1.464278,1.587625,0.893072,0.212287,-0.984741,0.000000
