timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
1.500,1.062131,-0.865832,1.895066,0.594703,0.150733,-0.682352,0.000000,0.926618,1.601245,1.399658,0.719978,0.030723,-0.598763,0.000000
1.600,0.862131,-0.736976,1.695066,0.794703,0.350733,-0.882352,0.000000,0.726618,1.401245,1.586971,0.919978,-0.169277,-0.798763,0.000000
1.700,0.662131,-0.696155,1.495066,0.994703,0.339487,-1.082352,0.000000,0.526618,1.201245,1.587340,1.119978,-0.369277,-0.998763,0.000000
1.800,0.550975,-0.672199,1.295066,1.194703,0.358107,-1.282352,0.000000,0.326618,1.001245,1.587598,1.319978,-0.472278,-1.198763,0.000000
1.900,0.535925,-0.694047,1.223994,1.394703,0.382523,-1.482352,0.000000,0.126618,0.921290,1.587779,1.519978,-0.480208,-1.398763,0.000000
2.000,0.606920,-0.664982,1.284759,1.594703,0.362758,-1.600589,0.000000,0.141624,0.918271,1.587905,1.719978,-0.450247,-1.598763,0.000000
2.100,0.568347,-0.663101,1.259496,1.794703,0.337493,-1.604741,0.000000,0.126139,0.949438,1.587993,1.794893,-0.441162,-1.613954,0.000000
2.200,0.592803,-0.659570,1.269338,1.956027,0.340459,-1.607648,0.000000,0.094745,0.974327,1.588055,1.835456,-0.457794,-1.614097,0.000000
2.300,0.636598,-0.602226,1.330944,1.992264,0.337354,-1.609683,0.000000,0.108005,0.959299,1.588099,1.818086,-0.438922,-1.614197,0.000000
2.400,0.536688,-0.594813,1.284346,1.861655,0.325940,-1.611107,0.000000,0.169460,0.869862,1.588129,1.762811,-0.417322,-1.614267,0.000000
2.500,0.438496,-0.576070,1.261490,1.687487,0.321607,-1.612104,0.000000,0.235982,0.827380,1.588150,1.712046,-0.406151,-1.614316,0.000000
2.600,0.484137,-0.598419,1.270113,1.758918,0.330142,-1.612802,0.000000,0.231384,0.863718,1.588165,1.755267,-0.426116,-1.614350,0.000000
2.700,0.567075,-0.602553,1.308430,1.846638,0.326307,-1.613290,0.000000,0.230378,0.853433,1.588176,1.785546,-0.421930,-1.614374,0.000000
2.800,0.573944,-0.572082,1.340624,1.806128,0.322222,-1.613632,0.000000,0.198996,0.821845,1.588183,1.668186,-0.358951,-1.614391,0.000000
2.900,0.567805,-0.594439,1.324631,1.787489,0.316206,-1.613871,0.000000,0.179399,0.826862,1.588188,1.645113,-0.341492,-1.614403,0.000000
3.000,0.589943,-0.618104,1.312579,1.851347,0.321878,-1.614039,0.000000,0.171556,0.855894,1.588192,1.708685,-0.361558,-1.614411,0.000000
3.100,0.674302,-0.592182,1.357932,1.924263,0.310271,-1.614156,0.000000,0.194437,0.827963,1.588194,1.765337,-0.379158,-1.614417,0.000000
3.200,0.474302,-0.579237,1.256313,1.724263,0.315935,-1.614238,0.000000,0.240247,0.787409,1.588196,1.669553,-0.371552,-1.614421,0.000000
3.300,0.522210,-0.379237,1.456313,1.715122,0.341079,-1.614296,0.000000,0.249920,0.865250,1.588197,1.692463,-0.358013,-1.614423,0.000000
3.400,0.719649,-0.579237,1.656313,1.515122,0.181316,-1.414296,0.000000,0.424693,1.000309,1.460949,1.585642,-0.302086,-1.525914,0.000000
3.500,0.870908,-0.779237,1.789198,1.315122,0.102073,-1.214296,0.000000,0.606093,1.200309,1.354204,1.385642,-0.132601,-1.325914,0.000000
