timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
1745384743.574,-1.243548,2.618000,-1.011007,2.094400,-0.025719,-0.404150,0.000000,-1.162408,-2.618000,-0.198734,2.094400,0.236648,-0.406712,0.000000
1745384743.873,-1.242121,2.618000,-1.022960,2.094400,-0.024711,-0.406442,0.000000,-1.177917,-2.618000,-0.080133,2.094400,0.238008,-0.377650,0.000000
1745384744.140,-1.240552,2.618000,-1.056557,2.094400,-0.032758,-0.408466,0.000000,-1.182281,-2.618000,-0.052180,2.094400,0.244760,-0.369547,0.000000
1745384744.407,-1.237345,2.618000,-1.071961,2.094400,-0.035070,-0.411212,0.000000,-1.181449,-2.618000,-0.037473,2.094400,0.244321,-0.369159,0.000000
1745384744.674,-1.238882,2.618000,-1.130032,2.094400,-0.059742,-0.403074,0.000000,-1.201965,-2.618000,0.047374,2.094400,0.209633,-0.349690,0.000000
1745384744.940,-1.233747,2.618000,-1.227604,2.094400,-0.086692,-0.406564,0.000000,-1.205095,-2.618000,0.053512,2.094400,0.203003,-0.347727,0.000000
1745384745.207,-1.243703,2.618000,-1.290399,2.094400,-0.106002,-0.390650,0.000000,-1.220325,-2.618000,0.105497,2.094400,0.192511,-0.329404,0.000000
1745384745.478,-1.246393,2.618000,-1.271090,2.094400,-0.103831,-0.385602,0.000000,-1.221209,-2.618000,0.103956,2.094400,0.195254,-0.328163,0.000000
1745384745.741,-1.251270,2.618000,-1.183321,2.094400,-0.098662,-0.371815,0.000000,-1.204097,-2.618000,0.031314,2.094400,0.217110,-0.347778,0.000000
1745384746.007,-1.257650,2.618000,-0.956425,2.094400,-0.083135,-0.353367,0.000000,-1.202105,-2.618000,-0.027067,2.094400,0.206280,-0.359214,0.000000
1745384746.275,-1.272121,2.618000,-0.830397,2.094400,-0.069507,-0.331942,0.000000,-1.170070,-2.618000,-0.188193,2.094400,0.207204,-0.404840,0.000000
1745384746.541,-0.893776,1.769904,-0.364232,2.094400,-0.417008,-0.276519,0.000000,-0.773808,2.462139,0.341538,2.094400,-0.187331,-0.574857,0.000000
1745384746.808,-0.754531,1.759819,-0.270292,2.094400,-0.559708,-0.298523,0.000000,-0.578303,2.411494,0.342132,2.094400,-0.340937,-0.760854,0.000000
1745384747.075,-0.791955,1.753372,-0.236940,2.094400,-0.531319,-0.260627,0.000000,-0.389195,2.332073,0.336089,2.094400,-0.486562,-0.943863,0.000000
1745384747.342,-0.692595,2.015589,-0.022103,2.094400,-0.542172,-0.485463,0.000000,-0.110411,2.363935,0.671453,2.094400,-0.560056,-1.244069,0.000000
1745384747.642,-0.527530,2.191834,0.126920,2.094400,-0.532339,-0.745332,0.000000,-0.076392,2.299388,0.647616,2.094400,-0.633894,-1.265877,0.000000
1745384747.910,-0.259764,2.422321,0.652902,2.094400,-0.506774,-1.067023,0.000000,0.009576,2.403520,0.838655,2.094400,-0.593305,-1.330101,0.000000
1745384748.176,-0.188899,2.485444,0.786336,2.094400,-0.495803,-1.162708,0.000000,-0.004841,2.422406,0.849071,2.094400,-0.590282,-1.309715,0.000000
1745384748.442,-0.306751,2.447937,0.676468,2.094400,-0.495759,-1.023664,0.000000,-0.043649,2.441496,0.845323,2.094400,-0.558106,-1.277378,0.000000
1745384748.712,-0.201941,2.513266,0.845660,2.094400,-0.482042,-1.120407,0.000000,0.151609,2.476343,0.981655,2.094400,-0.545637,-1.473673,0.000000
1745384749.009,-0.283889,2.478142,0.752930,2.094400,-0.485397,-1.037876,0.000000,0.057694,2.502920,0.967854,2.094400,-0.494164,-1.385979,0.000000
1745384749.276,0.063998,2.325312,0.798203,2.094400,-0.620161,-1.325259,0.000000,-0.001823,2.310944,0.738328,2.094400,-0.612864,-1.323917,0.000000
1745384749.543,0.031892,2.377948,0.827848,2.094400,-0.587095,-1.314620,0.000000,0.008468,2.358488,0.796304,2.094400,-0.588200,-1.364966,0.000000
1745384749.810,-0.030928,2.484991,0.896023,2.094400,-0.510897,-1.290273,0.000000,0.013409,2.485884,0.925453,2.094400,-0.514949,-1.389306,0.000000
1745384750.077,-0.390583,2.570322,0.698003,2.094400,-0.367141,-0.992362,0.000000,-0.047395,2.438029,0.833659,2.094400,-0.548822,-1.293491,0.000000
1745384750.346,-0.461191,2.444199,0.485504,2.094400,-0.399740,-0.880396,0.000000,0.003828,2.535476,0.966831,2.094400,-0.465057,-1.323359,0.000000
1745384750.644,-0.459219,2.472757,0.564113,2.094400,-0.414358,-0.890371,0.000000,0.082551,2.525367,1.008815,2.094400,-0.468888,-1.420387,0.000000
1745384750.911,0.019722,2.472059,0.912546,2.094400,-0.527248,-1.334151,0.000000,0.175776,2.436739,1.007945,2.094400,-0.537044,-1.533563,0.000000
1745384751.177,0.051686,2.550194,1.004270,2.094400,-0.475392,-1.377476,0.000000,0.107102,2.345435,0.854655,2.094400,-0.631476,-1.437333,0.000000
1745384751.444,-0.081074,2.495991,0.878864,2.094400,-0.503289,-1.247592,0.000000,-0.073650,2.424430,0.803664,2.094400,-0.538766,-1.232800,0.000000
1745384751.712,-0.356114,2.453233,0.671183,2.094400,-0.448838,-0.939576,0.000000,-0.161141,2.474415,0.810710,2.094400,-0.485078,-1.132972,0.000000
1745384752.015,-0.643420,2.360410,0.336092,2.094400,-0.371002,-0.670022,0.000000,-0.263287,2.467962,0.760271,2.094400,-0.450017,-0.995937,0.000000
1745384752.278,-0.772704,2.091829,-0.003917,2.094400,-0.408493,-0.473326,0.000000,-0.686001,2.326113,0.372627,2.094400,-0.324081,-0.573619,0.000000
