timestamp,left_shoulder_pitch_joint,left_shoulder_yaw_joint,left_shoulder_roll_joint,left_elbow_joint,left_wrist_pitch_joint,left_wrist_yaw_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_yaw_joint,right_shoulder_roll_joint,right_elbow_joint,right_wrist_pitch_joint,right_wrist_yaw_joint,right_wrist_roll_joint
1745385329.166,-1.281062,2.618000,-0.690162,2.094400,-0.063264,-0.314381,0.000000,-1.032198,-2.618000,-0.026837,2.094400,0.133193,-0.539905,0.000000
1745385329.430,-1.266034,2.600107,-0.773888,2.094400,-0.078658,-0.333537,0.000000,-1.023720,-2.618000,-0.003604,2.094400,0.128916,-0.547122,0.000000
1745385329.699,-0.981788,2.141855,-0.232264,2.094400,-0.261602,-0.402103,0.000000,-0.789873,2.585895,0.369980,2.094400,-0.080444,-0.595084,0.000000
1745385329.966,-0.791732,2.107918,-0.203812,2.094400,-0.406113,-0.524022,0.000000,-0.561233,2.321300,0.175746,2.094400,-0.392093,-0.775874,0.000000
1745385330.230,-0.593979,1.557824,-0.457083,2.094400,-0.797409,-0.193221,0.000000,-0.460997,2.308225,0.335909,2.094400,-0.430214,-0.818177,0.000000
1745385330.497,-0.653690,1.652860,-0.295266,2.094400,-0.716268,-0.227002,0.000000,-0.134126,2.395147,0.669350,2.094400,-0.509342,-1.222406,0.000000
1745385330.764,-0.637458,1.865524,-0.226509,2.094400,-0.657695,-0.456925,0.000000,-0.295365,2.334405,0.432124,2.094400,-0.481974,-1.023683,0.000000
1745385331.065,-0.532481,2.116864,-0.058207,2.094400,-0.602620,-0.739185,0.000000,-0.208001,2.315733,0.477880,2.094400,-0.558715,-1.141867,0.000000
1745385331.331,-0.770100,1.896165,-0.304722,2.094400,-0.547724,-0.404555,0.000000,-0.202784,2.349807,0.504377,2.094400,-0.557913,-1.176484,0.000000
1745385331.600,-0.772425,1.430040,-0.455885,2.094400,-0.572720,-0.037849,0.000000,-0.275169,2.359788,0.505001,2.094400,-0.509621,-1.053882,0.000000
1745385331.865,-0.773611,0.399985,-1.150390,2.094400,-0.192583,0.501899,0.000000,-0.506617,2.467527,0.577818,2.094400,-0.344843,-0.788823,0.000000
1745385332.132,-1.298570,2.329473,-0.031719,2.094400,-0.146416,-0.191341,0.000000,-0.920045,-2.618000,0.281331,2.094400,0.082630,-0.632000,0.000000
